 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #    Density of States using adaptive broadening
 #  Generated on 16 Aug 2022 at 14:59:10 
 # Column        Data
 #    1        Energy (eV)
 #    2        DOS (electrons per eV)
 #    3        Integrated DOS (electrons)
 #
 ##############################################################################
 -0.6189058457718E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6088847487253E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5988636516789E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5888425546325E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5788214575861E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5688003605397E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5587792634933E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5487581664469E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5387370694005E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5287159723540E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5186948753076E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.5086737782612E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4986526812148E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4886315841684E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4786104871220E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4685893900756E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4585682930291E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4485471959827E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4385260989363E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4285050018899E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4184839048435E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.4084628077971E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3984417107507E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3884206137043E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3783995166578E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3683784196114E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3583573225650E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3483362255186E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3383151284722E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3282940314258E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3182729343794E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.3082518373329E+01    0.2565958415416E-12    0.1200001560000E+02
 -0.2982307402865E+01    0.1920647414720E-09    0.1200001560000E+02
 -0.2882096432401E+01    0.5456290069197E-07    0.1200001560102E+02
 -0.2781885461937E+01    0.5999563848881E-05    0.1200001573560E+02
 -0.2681674491473E+01    0.2608679405411E-03    0.1200002294690E+02
 -0.2581463521009E+01    0.4651932881819E-02    0.1200018580380E+02
 -0.2481252550545E+01    0.3631999211161E-01    0.1200182696071E+02
 -0.2381041580080E+01    0.1404423560422E+00    0.1200993287014E+02
 -0.2280830609616E+01    0.3368291620711E+00    0.1203304093579E+02
 -0.2180619639152E+01    0.6646276705978E+00    0.1208174121057E+02
 -0.2080408668688E+01    0.1183715858203E+01    0.1217292265310E+02
 -0.1980197698224E+01    0.1781711347245E+01    0.1232158742202E+02
 -0.1879986727760E+01    0.2401221025532E+01    0.1253017277890E+02
 -0.1779775757296E+01    0.3336516327483E+01    0.1281367284604E+02
 -0.1679564786832E+01    0.4587708908132E+01    0.1321073437472E+02
 -0.1579353816367E+01    0.5364124983913E+01    0.1371659705002E+02
 -0.1479142845903E+01    0.5337087194765E+01    0.1425755956646E+02
 -0.1378931875439E+01    0.5163177814945E+01    0.1478178172991E+02
 -0.1278720904975E+01    0.5237025982214E+01    0.1530191446251E+02
 -0.1178509934511E+01    0.5095764240281E+01    0.1582393686202E+02
 -0.1078298964047E+01    0.4435490049837E+01    0.1630479698141E+02
 -0.9780879935826E+00    0.3674122440779E+01    0.1670973629081E+02
 -0.8778770231185E+00    0.3191684042810E+01    0.1705086239384E+02
 -0.7776660526543E+00    0.3107603864086E+01    0.1736249771022E+02
 -0.6774550821902E+00    0.3640935478122E+01    0.1769462972807E+02
 -0.5772441117261E+00    0.4562389806895E+01    0.1810690506529E+02
 -0.4770331412619E+00    0.4785538753480E+01    0.1858373009353E+02
 -0.3768221707978E+00    0.4344260742000E+01    0.1904308259922E+02
 -0.2766112003337E+00    0.3930271505642E+01    0.1945637800215E+02
 -0.1764002298695E+00    0.3610482554981E+01    0.1983400857302E+02
 -0.7618925940539E-01    0.3312529688443E+01    0.2018037184641E+02
  0.2402171105875E-01    0.3212231746215E+01    0.2050444264394E+02
  0.1242326815229E+00    0.3522818186556E+01    0.2083827103005E+02
