# energy s p
-4.215000000000080682e+00 8.247656499276509586e-04 3.739773368820516284e-03
-4.205000000000080895e+00 8.348385590923749003e-04 3.785231923095923063e-03
-4.195000000000081108e+00 8.452941125299008856e-04 3.827839888846328118e-03
-4.185000000000081322e+00 8.561961277186999142e-04 3.867378670159594793e-03
-4.175000000000081535e+00 8.675926141967454756e-04 3.903568013279149103e-03
-4.165000000000081748e+00 8.795011002398413647e-04 3.936124953365294742e-03
-4.155000000000081961e+00 8.919264805738262017e-04 3.964766665012254242e-03
-4.145000000000082174e+00 9.048468224896264855e-04 3.989204835338929639e-03
-4.135000000000082387e+00 9.182155607476920984e-04 4.009172590816349920e-03
-4.125000000000082601e+00 9.319460832030735655e-04 4.024366972548264719e-03
-4.115000000000082814e+00 9.459498349854997615e-04 4.034528692120220410e-03
-4.105000000000083027e+00 9.600899432045721877e-04 4.039400888660617597e-03
-4.095000000000083240e+00 9.742157294832741975e-04 4.038735402105700194e-03
-4.085000000000083453e+00 9.881479785067035990e-04 4.032353242701152383e-03
-4.075000000000083666e+00 1.001698699134621158e-03 4.020075788650193452e-03
-4.065000000000083880e+00 1.014682970685469544e-03 4.001855818279225971e-03
-4.055000000000084093e+00 1.026878798496089727e-03 3.977634933078334073e-03
-4.045000000000084306e+00 1.038081300378287074e-03 3.947437417402339076e-03
-4.035000000000084519e+00 1.048100195656211445e-03 3.911385351405049018e-03
-4.025000000000084732e+00 1.056755820048799633e-03 3.869682542327538936e-03
-4.015000000000084945e+00 1.063884835862388386e-03 3.822558669833246801e-03
-4.005000000000085159e+00 1.069337051396976801e-03 3.770361440715369866e-03
-3.995000000000085372e+00 1.073005360316561666e-03 3.713483075480714622e-03
-3.985000000000085585e+00 1.074806378835074620e-03 3.652378374183854869e-03
-3.975000000000085798e+00 1.074695114848360717e-03 3.587522538858635337e-03
-3.965000000000086011e+00 1.072660323654848384e-03 3.519478147192186754e-03
-3.955000000000086224e+00 1.068724268177645952e-03 3.448810110567194793e-03
-3.945000000000086438e+00 1.062962877542817470e-03 3.376139470549172333e-03
-3.935000000000086651e+00 1.055448977124987973e-03 3.302006062004789883e-03
-3.925000000000086864e+00 1.046328494474560271e-03 3.227053086841582662e-03
-3.915000000000087077e+00 1.035737444504254050e-03 3.151831415306487454e-03
-3.905000000000087290e+00 1.023845754317764725e-03 3.076902115729466657e-03
-3.895000000000087503e+00 1.010849308434183221e-03 3.002801829164747100e-03
-3.885000000000087717e+00 9.969379923285839277e-04 2.929980409925597371e-03
-3.875000000000087930e+00 9.822998993596395584e-04 2.858888187246483043e-03
-3.865000000000088143e+00 9.671452402011963736e-04 2.789880269402369561e-03
-3.855000000000088356e+00 9.516549338931845929e-04 2.723271057610171172e-03
-3.845000000000088569e+00 9.360054107697711239e-04 2.659277054281691376e-03
-3.835000000000088782e+00 9.203638604835072531e-04 2.598116566969945959e-03
-3.825000000000088995e+00 9.048685862331244060e-04 2.539888023262278950e-03
-3.815000000000089209e+00 8.896437633348000659e-04 2.484637123895904864e-03
-3.805000000000089422e+00 8.747989783186558860e-04 2.432378274164577990e-03
-3.795000000000089635e+00 8.604192733570991802e-04 2.383045229552147124e-03
-3.785000000000089848e+00 8.465794695490684368e-04 2.336541974990148651e-03
-3.775000000000090061e+00 8.333296532333912647e-04 2.292781421873371119e-03
-3.765000000000090274e+00 8.207003587081757381e-04 2.251580233431382284e-03
-3.755000000000090488e+00 8.087228662255187229e-04 2.212801446620627985e-03
-3.745000000000090701e+00 7.974010751931050970e-04 2.176288405633217734e-03
-3.735000000000090914e+00 7.867432451074323017e-04 2.141920090449953365e-03
-3.725000000000091127e+00 7.767330653802011903e-04 2.109512313879972380e-03
-3.715000000000091340e+00 7.673649444011446151e-04 2.079021285349828743e-03
-3.705000000000091553e+00 7.586096241596558586e-04 2.050336234081618931e-03
-3.695000000000091767e+00 7.504336072953794604e-04 2.023410032434561339e-03
-3.685000000000091980e+00 7.427935519253670103e-04 1.998215137868095213e-03
-3.675000000000092193e+00 7.356489223913775669e-04 1.974728689230498876e-03
-3.665000000000092406e+00 7.289871962149380201e-04 1.953049411825183868e-03
-3.655000000000092619e+00 7.227166808424556393e-04 1.933120667452599677e-03
-3.645000000000092832e+00 7.168275227016186009e-04 1.915071470098863877e-03
-3.635000000000093046e+00 7.112706822759876178e-04 1.898938455701752780e-03
-3.625000000000093259e+00 7.060112005544615880e-04 1.884798354476706263e-03
-3.615000000000093472e+00 7.010267947477090422e-04 1.872707731244128548e-03
-3.605000000000093685e+00 6.963155238881590676e-04 1.862726641447116221e-03
-3.595000000000093898e+00 6.918620177959950487e-04 1.854893474707952237e-03
-3.585000000000094111e+00 6.876914106222108613e-04 1.849244580334214166e-03
-3.575000000000094325e+00 6.838062955715413279e-04 1.845795175115475190e-03
-3.565000000000094538e+00 6.802642528236976099e-04 1.844558414265687557e-03
-3.555000000000094751e+00 6.770855931467670676e-04 1.845445652666432212e-03
-3.545000000000094964e+00 6.743288360403336141e-04 1.848404466760284392e-03
-3.535000000000095177e+00 6.720491906679860409e-04 1.853326824994359044e-03
-3.525000000000095390e+00 6.703001937975566456e-04 1.860077783260756946e-03
-3.515000000000095604e+00 6.691269523386119723e-04 1.868485918896035675e-03
-3.505000000000095817e+00 6.685903594637862589e-04 1.878383613713692024e-03
-3.495000000000096030e+00 6.687371793731692899e-04 1.889537146629851651e-03
-3.485000000000096243e+00 6.696086158237838162e-04 1.901741402868039254e-03
-3.475000000000096456e+00 6.712232552688088922e-04 1.914698013571193699e-03
-3.465000000000096669e+00 6.736124649943721907e-04 1.928180188198725525e-03
-3.455000000000096883e+00 6.767863186294311838e-04 1.941927452404168357e-03
-3.445000000000097096e+00 6.807368699505094529e-04 1.955644961923545030e-03
-3.435000000000097309e+00 6.854564958012981067e-04 1.969132077968987777e-03
-3.425000000000097522e+00 6.909039313030858461e-04 1.982107685975683254e-03
-3.415000000000097735e+00 6.970461664410081051e-04 1.994412232838326405e-03
-3.405000000000097948e+00 7.038322821861422302e-04 2.005861755453486068e-03
-3.395000000000098161e+00 7.111821006351843038e-04 2.016337326409873079e-03
-3.385000000000098375e+00 7.190196308308012194e-04 2.025768326778696823e-03
-3.375000000000098588e+00 7.272270544073486300e-04 2.034065587552823066e-03
-3.365000000000098801e+00 7.356952476059092690e-04 2.041273389331389743e-03
-3.355000000000099014e+00 7.442982246002585386e-04 2.047416565691858627e-03
-3.345000000000099227e+00 7.528927093630431461e-04 2.052543924551343893e-03
-3.335000000000099440e+00 7.613308135449025097e-04 2.056754452523138800e-03
-3.325000000000099654e+00 7.694535731036602523e-04 2.060160192212751040e-03
-3.315000000000099867e+00 7.771085359021067491e-04 2.062893251586075428e-03
-3.305000000000100080e+00 7.841297094157601314e-04 2.065044855448240277e-03
-3.295000000000100293e+00 7.903762802914817255e-04 2.066762324831085407e-03
-3.285000000000100506e+00 7.957102071444830272e-04 2.068153412149423623e-03
-3.275000000000100719e+00 8.000126379543125426e-04 2.069279075831291590e-03
-3.265000000000100933e+00 8.031844068718293865e-04 2.070221822779015619e-03
-3.255000000000101146e+00 8.051308221889354622e-04 2.071010911551950540e-03
-3.245000000000101359e+00 8.058128801987277491e-04 2.071651127704294496e-03
-3.235000000000101572e+00 8.052015684246770829e-04 2.072133479123276951e-03
-3.225000000000101785e+00 8.032997897886350394e-04 2.072435127740806290e-03
-3.215000000000101998e+00 8.001301300033966364e-04 2.072482768207816427e-03
-3.205000000000102212e+00 7.957480558827975062e-04 2.072203312569531348e-03
-3.195000000000102425e+00 7.902337276662292414e-04 2.071493851668244814e-03
-3.185000000000102638e+00 7.836941242702699997e-04 2.070307675341891748e-03
-3.175000000000102851e+00 7.762461001050820686e-04 2.068548341404814490e-03
-3.165000000000103064e+00 7.680228489503048437e-04 2.066122904227381436e-03
-3.155000000000103277e+00 7.591761034196790403e-04 2.062969938016014255e-03
-3.145000000000103491e+00 7.498625526734795836e-04 2.059040479638999787e-03
-3.135000000000103704e+00 7.402346561402701423e-04 2.054288773671364855e-03
-3.125000000000103917e+00 7.304600301582520310e-04 2.048750518251782858e-03
-3.115000000000104130e+00 7.206903411322813447e-04 2.042425522092387175e-03
-3.105000000000104343e+00 7.110711780212552579e-04 2.035383523321824227e-03
-3.095000000000104556e+00 7.017338065373073842e-04 2.027685201823223055e-03
-3.085000000000104770e+00 6.927880731310711400e-04 2.019452140077665752e-03
-3.075000000000104983e+00 6.843384073207895574e-04 2.010820757423118985e-03
-3.065000000000105196e+00 6.764491274534404621e-04 2.001912407809969610e-03
-3.055000000000105409e+00 6.691835889886735408e-04 1.992928305424911204e-03
-3.045000000000105622e+00 6.625743879835520539e-04 1.984048145143557738e-03
-3.035000000000105835e+00 6.566386128918929145e-04 1.975496070942100914e-03
-3.025000000000106049e+00 6.513671378408854339e-04 1.967439558892928111e-03
-3.015000000000106262e+00 6.467484256301406654e-04 1.960100851780379079e-03
-3.005000000000106475e+00 6.427566856033935802e-04 1.953707297539048794e-03
-2.995000000000106688e+00 6.393489357861387688e-04 1.948412039174385367e-03
-2.985000000000106901e+00 6.364933972393338945e-04 1.944436797761006468e-03
-2.975000000000107114e+00 6.341403408365465372e-04 1.941896655551450610e-03
-2.965000000000107327e+00 6.322748006855115430e-04 1.940934669103641912e-03
-2.955000000000107541e+00 6.308551866838164532e-04 1.941671242345005674e-03
-2.945000000000107754e+00 6.298664128156993523e-04 1.944167170477669859e-03
-2.935000000000107967e+00 6.293082936455779864e-04 1.948487534634548487e-03
-2.925000000000108180e+00 6.291845136462049680e-04 1.954637829344334915e-03
-2.915000000000108393e+00 6.294851755087846378e-04 1.962607784718152330e-03
-2.905000000000108606e+00 6.302441202573810580e-04 1.972316169345568818e-03
-2.895000000000108820e+00 6.314820298020674396e-04 1.983707480902447990e-03
-2.885000000000109033e+00 6.332307121709400931e-04 1.996707594763677887e-03
-2.875000000000109246e+00 6.355178147481260016e-04 2.011176726235158318e-03
-2.865000000000109459e+00 6.383676253405823038e-04 2.026980058354793494e-03
-2.855000000000109672e+00 6.418005207691957663e-04 2.044016671713653945e-03
-2.845000000000109885e+00 6.458569999932619069e-04 2.062163741135932243e-03
-2.835000000000110099e+00 6.505248121143145795e-04 2.081249732570701876e-03
-2.825000000000110312e+00 6.558107732784476196e-04 2.101161127398717271e-03
-2.815000000000110525e+00 6.617185646875184749e-04 2.121797936683952109e-03
-2.805000000000110738e+00 6.682151400095163486e-04 2.143067916227431400e-03
-2.795000000000110951e+00 6.752748758071573871e-04 2.164854277975535295e-03
-2.785000000000111164e+00 6.828874934115555058e-04 2.187117234543982033e-03
-2.775000000000111378e+00 6.909843119287951410e-04 2.209774172272098783e-03
-2.765000000000111591e+00 6.995362868510670478e-04 2.232747095726407907e-03
-2.755000000000111804e+00 7.084712323690153194e-04 2.255981552447042324e-03
-2.745000000000112017e+00 7.177517380059586245e-04 2.279483121808953665e-03
-2.735000000000112230e+00 7.272993558264935314e-04 2.303151038942009149e-03
-2.725000000000112443e+00 7.370794243192635041e-04 2.326967996972042346e-03
-2.715000000000112657e+00 7.470100442090602325e-04 2.350847334572519088e-03
-2.705000000000112870e+00 7.570530069661088324e-04 2.374741219339635522e-03
-2.695000000000113083e+00 7.671341373932546960e-04 2.398513690013947142e-03
-2.685000000000113296e+00 7.772026687187326812e-04 2.422132266057373199e-03
-2.675000000000113509e+00 7.872260104130119522e-04 2.445467550373589798e-03
-2.665000000000113722e+00 7.971818105003493403e-04 2.468504430317188837e-03
-2.655000000000113936e+00 8.070420893870109249e-04 2.491133222984545301e-03
-2.645000000000114149e+00 8.168051124322115277e-04 2.513328433211536525e-03
-2.635000000000114362e+00 8.264831553921461261e-04 2.535087725866050964e-03
-2.625000000000114575e+00 8.360896771485979741e-04 2.556413862146584594e-03
-2.615000000000114788e+00 8.456752858648301221e-04 2.577398647183308522e-03
-2.605000000000115001e+00 8.553076031080408597e-04 2.598165306672346742e-03
-2.595000000000115215e+00 8.650483135011463641e-04 2.618847572218980201e-03
-2.585000000000115428e+00 8.749858591877699744e-04 2.639657693407312586e-03
-2.575000000000115641e+00 8.852113546295591225e-04 2.660849391565897615e-03
-2.565000000000115854e+00 8.958484871372564013e-04 2.682740175791586447e-03
-2.555000000000116067e+00 9.070023685429927417e-04 2.705634980823710609e-03
-2.545000000000116280e+00 9.187721151271806752e-04 2.729865428295444839e-03
-2.535000000000116493e+00 9.312472035575110807e-04 2.755780531831086323e-03
-2.525000000000116707e+00 9.445050416427094604e-04 2.783675826719424901e-03
-2.515000000000116920e+00 9.586151637761770915e-04 2.813865855006970201e-03
-2.505000000000117133e+00 9.735925969457290795e-04 2.846526290217660932e-03
-2.495000000000117346e+00 9.894332453084296684e-04 2.881848677295749655e-03
-2.485000000000117559e+00 1.006087104768599522e-03 2.919860240709704589e-03
-2.475000000000117772e+00 1.023456902460299477e-03 2.960535804677466836e-03
-2.465000000000117986e+00 1.041410783867481767e-03 3.003710759169815267e-03
-2.455000000000118199e+00 1.059759446834406460e-03 3.049086182536448093e-03
-2.445000000000118412e+00 1.078295511661067196e-03 3.096288449132903169e-03
-2.435000000000118625e+00 1.096740956220937846e-03 3.144775667361091997e-03
-2.425000000000118838e+00 1.114804406957974319e-03 3.193904561642498148e-03
-2.415000000000119051e+00 1.132154469325383911e-03 3.242930238144826113e-03
-2.405000000000119265e+00 1.148462086630842307e-03 3.291046710946009691e-03
-2.395000000000119478e+00 1.163376208412265347e-03 3.337367337447254972e-03
-2.385000000000119691e+00 1.176566807840734395e-03 3.380955627164954676e-03
-2.375000000000119904e+00 1.187707371277769682e-03 3.420884984755884380e-03
-2.365000000000120117e+00 1.196507884119286545e-03 3.456254154590651228e-03
-2.355000000000120330e+00 1.202715360433947046e-03 3.486210592024446830e-03
-2.345000000000120544e+00 1.206123523401665242e-03 3.509997962396562126e-03
-2.335000000000120757e+00 1.206576317292497400e-03 3.526927963119008171e-03
-2.325000000000120970e+00 1.203988805152946071e-03 3.536483476565444213e-03
-2.315000000000121183e+00 1.198342881412696979e-03 3.538304993915539209e-03
-2.305000000000121396e+00 1.189670754193234217e-03 3.532178585959343947e-03
-2.295000000000121609e+00 1.178083455759584494e-03 3.518077504884638534e-03
-2.285000000000121823e+00 1.163750023458349483e-03 3.496177433697623439e-03
-2.275000000000122036e+00 1.146902436469830755e-03 3.466818408774080106e-03
-2.265000000000122249e+00 1.127807044174998280e-03 3.430499837419582511e-03
-2.255000000000122462e+00 1.106795212056564627e-03 3.387896843581537573e-03
-2.245000000000122675e+00 1.084200378988339850e-03 3.339758147775218240e-03
-2.235000000000122888e+00 1.060397664871699612e-03 3.286986694598026219e-03
-2.225000000000123102e+00 1.035764378242896204e-03 3.230516775235359964e-03
-2.215000000000123315e+00 1.010680424018562361e-03 3.171334225119867237e-03
-2.205000000000123528e+00 9.855124342364256999e-04 3.110441908304913735e-03
-2.195000000000123741e+00 9.605931584120388405e-04 3.048789923388048849e-03
-2.185000000000123954e+00 9.362340628711449033e-04 2.987304778820333399e-03
-2.175000000000124167e+00 9.126938830525564358e-04 2.926788871212782951e-03
-2.165000000000124381e+00 8.902067195831098352e-04 2.867991692114425523e-03
-2.155000000000124594e+00 8.689413032959390640e-04 2.811538584381890245e-03
-2.145000000000124807e+00 8.490284067614677598e-04 2.757906276856787568e-03
-2.135000000000125020e+00 8.305330652755652790e-04 2.707467882068485387e-03
-2.125000000000125233e+00 8.134647410929003340e-04 2.660456481392450053e-03
-2.115000000000125446e+00 7.978032919100919423e-04 2.616993254773992885e-03
-2.105000000000125659e+00 7.834944461310635461e-04 2.577100468382769773e-03
-2.095000000000125873e+00 7.704154949302008696e-04 2.540695049470525265e-03
-2.085000000000126086e+00 7.584385822231485500e-04 2.507647848249119817e-03
-2.075000000000126299e+00 7.474021227886686481e-04 2.477703268343478451e-03
-2.065000000000126512e+00 7.371433097140415221e-04 2.450653980845944515e-03
-2.055000000000126725e+00 7.274867982064296169e-04 2.426211518385987080e-03
-2.045000000000126938e+00 7.182506403209025590e-04 2.404054391224500365e-03
-2.035000000000127152e+00 7.092797474117888690e-04 2.383938712989414413e-03
-2.025000000000127365e+00 7.004241510688210279e-04 2.365627536279726710e-03
-2.015000000000127578e+00 6.915485645191510973e-04 2.348868442832395802e-03
-2.005000000000127791e+00 6.825459234997420695e-04 2.333459233026330404e-03
-1.995000000000128004e+00 6.733474304348682250e-04 2.319268976618506749e-03
-1.985000000000128217e+00 6.638850411820575647e-04 2.306186305875697600e-03
-1.975000000000128431e+00 6.541190832770713177e-04 2.294113287452713944e-03
-1.965000000000128644e+00 6.440658152107581452e-04 2.283041022894088078e-03
-1.955000000000128857e+00 6.337407082585237023e-04 2.273005113508140204e-03
-1.945000000000129070e+00 6.231636613906113694e-04 2.263966299230302064e-03
-1.935000000000129283e+00 6.123920806419834483e-04 2.256006942965493520e-03
-1.925000000000129496e+00 6.014897258457706144e-04 2.249192781355905443e-03
-1.915000000000129710e+00 5.905208023868865116e-04 2.243574205123954196e-03
-1.905000000000129923e+00 5.795728903661439722e-04 2.239225979971214489e-03
-1.895000000000130136e+00 5.687152340529304847e-04 2.236222870416927286e-03
-1.885000000000130349e+00 5.580125065038777765e-04 2.234596005723860773e-03
-1.875000000000130562e+00 5.475425878352736591e-04 2.234340187917521411e-03
-1.865000000000130775e+00 5.373451071044020068e-04 2.235470584130865458e-03
-1.855000000000130989e+00 5.274642047747429017e-04 2.237899604896562318e-03
-1.845000000000131202e+00 5.179525308681533820e-04 2.241599786146945220e-03
-1.835000000000131415e+00 5.088296945448065722e-04 2.246444545010241149e-03
-1.825000000000131628e+00 5.001091936028361200e-04 2.252290204785868059e-03
-1.815000000000131841e+00 4.918035683243841567e-04 2.258972799716789468e-03
-1.805000000000132054e+00 4.839023399413080974e-04 2.266284864186473604e-03
-1.795000000000132268e+00 4.763918281062817892e-04 2.274005466193864278e-03
-1.785000000000132481e+00 4.692631261119873721e-04 2.281942367081184805e-03
-1.775000000000132694e+00 4.624985302720608965e-04 2.289830393287175039e-03
-1.765000000000132907e+00 4.560741600319936223e-04 2.297443472748331075e-03
-1.755000000000133120e+00 4.499655951213728418e-04 2.304565823423062546e-03
-1.745000000000133333e+00 4.441503289349735327e-04 2.310978528351077723e-03
-1.735000000000133547e+00 4.386115057516714916e-04 2.316517077464004971e-03
-1.725000000000133760e+00 4.333371341742176365e-04 2.321027089756070010e-03
-1.715000000000133973e+00 4.283102438162752178e-04 2.324413631475772714e-03
-1.705000000000134186e+00 4.235143652055034231e-04 2.326583826912932348e-03
-1.695000000000134399e+00 4.189436992768863044e-04 2.327550302669178194e-03
-1.685000000000134612e+00 4.145960007889812793e-04 2.327308243743891544e-03
-1.675000000000134825e+00 4.104695708708148700e-04 2.325953222435104151e-03
-1.665000000000135039e+00 4.065571321353618332e-04 2.323590193984269130e-03
-1.655000000000135252e+00 4.028607287140170820e-04 2.320395149606620331e-03
-1.645000000000135465e+00 3.993788017778648414e-04 2.316560875553818309e-03
-1.635000000000135678e+00 3.961010144772631868e-04 2.312321298028658604e-03
-1.625000000000135891e+00 3.930360681210724044e-04 2.307939609530525182e-03
-1.615000000000136104e+00 3.901750851703907974e-04 2.303662798068953962e-03
-1.605000000000136318e+00 3.875152341299794071e-04 2.299768464801378153e-03
-1.595000000000136531e+00 3.850499688769941429e-04 2.296522745990422273e-03
-1.585000000000136744e+00 3.827731472374804435e-04 2.294186130195415355e-03
-1.575000000000136957e+00 3.806772917552664315e-04 2.292982550378694275e-03
-1.565000000000137170e+00 3.787493474133876649e-04 2.293074649474859290e-03
-1.555000000000137383e+00 3.769840064708844508e-04 2.294620934565750996e-03
-1.545000000000137597e+00 3.753805092143308857e-04 2.297767105509793215e-03
-1.535000000000137810e+00 3.739328747650359037e-04 2.302514091009746910e-03
-1.525000000000138023e+00 3.726434929472760733e-04 2.308904056062382679e-03
-1.515000000000138236e+00 3.715044078920583855e-04 2.316869999060313691e-03
-1.505000000000138449e+00 3.705199427142837326e-04 2.326301052033229091e-03
-1.495000000000138662e+00 3.696978539860133555e-04 2.337056032339500551e-03
-1.485000000000138876e+00 3.690438274842009489e-04 2.348949564884383109e-03
-1.475000000000139089e+00 3.685609715402546945e-04 2.361727033897329051e-03
-1.465000000000139302e+00 3.682462826475755083e-04 2.375103655581219456e-03
-1.455000000000139515e+00 3.681019598003189394e-04 2.388770888163791774e-03
-1.445000000000139728e+00 3.681205121066770435e-04 2.402397765973568119e-03
-1.435000000000139941e+00 3.682824201751225550e-04 2.415592570121268164e-03
-1.425000000000140155e+00 3.685632893368767518e-04 2.427952538477749951e-03
-1.415000000000140368e+00 3.689307113366724605e-04 2.439067275480588486e-03
-1.405000000000140581e+00 3.693396978464675109e-04 2.448517138374488832e-03
-1.395000000000140794e+00 3.697375822165786872e-04 2.455862835008529397e-03
-1.385000000000141007e+00 3.700618664529888176e-04 2.460655091816866570e-03
-1.375000000000141220e+00 3.702407300636494872e-04 2.462470990652181405e-03
-1.365000000000141434e+00 3.701987193406787338e-04 2.460900372274352210e-03
-1.355000000000141647e+00 3.698504366007217942e-04 2.455577076881561033e-03
-1.345000000000141860e+00 3.691103549191459068e-04 2.446137598507566995e-03
-1.335000000000142073e+00 3.679066834306652886e-04 2.432315971324758037e-03
-1.325000000000142286e+00 3.661578861709261748e-04 2.413883290298548569e-03
-1.315000000000142499e+00 3.638067223809359320e-04 2.390699025096508241e-03
-1.305000000000142713e+00 3.607942154499243961e-04 2.362711909744636806e-03
-1.295000000000142926e+00 3.570865970278012231e-04 2.329958582379400810e-03
-1.285000000000143139e+00 3.526610801201925344e-04 2.292589869165507187e-03
-1.275000000000143352e+00 3.475120559580349342e-04 2.250821020489216732e-03
-1.265000000000143565e+00 3.416612780945264046e-04 2.204995726504522732e-03
-1.255000000000143778e+00 3.351420243651063112e-04 2.155533775514513559e-03
-1.245000000000143991e+00 3.280065437045650298e-04 2.102944373384456420e-03
-1.235000000000144205e+00 3.203273506058032581e-04 2.047820811925919401e-03
-1.225000000000144418e+00 3.121792962612425829e-04 1.990774376756427547e-03
-1.215000000000144631e+00 3.036643007499083605e-04 1.932478035751017224e-03
-1.205000000000144844e+00 2.948817950125494293e-04 1.873617815054732421e-03
-1.195000000000145057e+00 2.859367339481424771e-04 1.814881148686872236e-03
-1.185000000000145270e+00 2.769358238741817849e-04 1.756941415748472686e-03
-1.175000000000145484e+00 2.679791938413243974e-04 1.700424402013451033e-03
-1.165000000000145697e+00 2.591709979281557196e-04 1.645927318324294378e-03
-1.155000000000145910e+00 2.505937207642482708e-04 1.593952748956501027e-03
-1.145000000000146123e+00 2.423229513229295594e-04 1.544927292214313052e-03
-1.135000000000146336e+00 2.344305291553976578e-04 1.499267953491870186e-03
-1.125000000000146549e+00 2.269573334043604779e-04 1.457216821569540591e-03
-1.115000000000146763e+00 2.199424458815497701e-04 1.418972118690254788e-03
-1.105000000000146976e+00 2.134034443125659090e-04 1.384653511485459468e-03
-1.095000000000147189e+00 2.073429391529020202e-04 1.354278168822462295e-03
-1.085000000000147402e+00 2.017513366759055926e-04 1.327787866079135036e-03
-1.075000000000147615e+00 1.966245687846040308e-04 1.305085126070193446e-03
-1.065000000000147828e+00 1.919236458386796402e-04 1.285973253865927779e-03
-1.055000000000148042e+00 1.876240898783647110e-04 1.270234508070498510e-03
-1.045000000000148255e+00 1.836838640355531167e-04 1.257604517898615760e-03
-1.035000000000148468e+00 1.800692470398464109e-04 1.247790532792437696e-03
-1.025000000000148681e+00 1.767462284826107387e-04 1.240498407194181186e-03
-1.015000000000148894e+00 1.736879595344749394e-04 1.235430934070287732e-03
-1.005000000000149107e+00 1.708746825235047046e-04 1.232303439103573294e-03
-9.950000000001493206e-01 1.682911148986512406e-04 1.230828018627504053e-03
-9.850000000001495337e-01 1.659321392349608374e-04 1.230763062189762841e-03
-9.750000000001497469e-01 1.638090025332081300e-04 1.231900185457388561e-03
-9.650000000001499600e-01 1.619295063247440413e-04 1.234075869355290289e-03
-9.550000000001501732e-01 1.603162167145450736e-04 1.237138151235782184e-03
-9.450000000001503864e-01 1.589988618445748575e-04 1.240978545586841116e-03
-9.350000000001505995e-01 1.580092165220592587e-04 1.245532721564694429e-03
-9.250000000001508127e-01 1.573817242593838605e-04 1.250743886821645539e-03
-9.150000000001510259e-01 1.571499538790279121e-04 1.256596124417425379e-03
-9.050000000001512390e-01 1.573481422520485993e-04 1.263053321119774960e-03
-8.950000000001514522e-01 1.580025322898503492e-04 1.270116930711965349e-03
-8.850000000001516653e-01 1.591360805187570153e-04 1.277757596228233043e-03
-8.750000000001518785e-01 1.607557377520898892e-04 1.285919121500401488e-03
-8.650000000001520917e-01 1.628616330856487492e-04 1.294539905407303968e-03
-8.550000000001523048e-01 1.654570910718566922e-04 1.303539082416459117e-03
-8.450000000001525180e-01 1.685149197151989981e-04 1.312777039026171832e-03
-8.350000000001527312e-01 1.720146388546512110e-04 1.322109589655810638e-03
-8.250000000001529443e-01 1.759242544033808942e-04 1.331359082831204193e-03
-8.150000000001531575e-01 1.802016205552953599e-04 1.340321290322293553e-03
-8.050000000001533706e-01 1.847988664296999197e-04 1.348806095956026898e-03
-7.950000000001535838e-01 1.896797693491658339e-04 1.356587429604029244e-03
-7.850000000001537970e-01 1.947935350725271285e-04 1.363457701835118878e-03
-7.750000000001540101e-01 2.000899030093827651e-04 1.369214977767988428e-03
-7.650000000001542233e-01 2.055334318534565176e-04 1.373717095651354886e-03
-7.550000000001544365e-01 2.110819843399627371e-04 1.376821594303877239e-03
-7.450000000001546496e-01 2.167026150424238506e-04 1.378435561223275221e-03
-7.350000000001548628e-01 2.223663887511558241e-04 1.378509362461141597e-03
-7.250000000001550760e-01 2.280472607917759990e-04 1.377047702911640518e-03
-7.150000000001552891e-01 2.337281218148620939e-04 1.374091798726781574e-03
-7.050000000001555023e-01 2.393914004212249985e-04 1.369718141469344289e-03
-6.950000000001557154e-01 2.450245201359337174e-04 1.364049616083717236e-03
-6.850000000001559286e-01 2.506173283161646360e-04 1.357222364841670055e-03
-6.750000000001561418e-01 2.561575569835477920e-04 1.349386989269494175e-03
-6.650000000001563549e-01 2.616370782956260613e-04 1.340717769845484620e-03
-6.550000000001565681e-01 2.670442091342036342e-04 1.331370561095649233e-03
-6.450000000001567813e-01 2.723700296027095212e-04 1.321507149198520486e-03
-6.350000000001569944e-01 2.776059587793919758e-04 1.311254744838413798e-03
-6.250000000001572076e-01 2.827404212680535017e-04 1.300750193707829981e-03
-6.150000000001574207e-01 2.877619470168330472e-04 1.290084300781796540e-03
-6.050000000001576339e-01 2.926633001029564011e-04 1.279336048803114386e-03
-5.950000000001578471e-01 2.974364795391326761e-04 1.268561630963126879e-03
-5.850000000001580602e-01 3.020773596147791323e-04 1.257790619106762551e-03
-5.750000000001582734e-01 3.065864452579215925e-04 1.247073188625262997e-03
-5.650000000001584866e-01 3.109661599047397083e-04 1.236421260271126183e-03
-5.550000000001586997e-01 3.152213474409944010e-04 1.225858103312349803e-03
-5.450000000001589129e-01 3.193647637023519959e-04 1.215405811737566618e-03
-5.350000000001591260e-01 3.234101028662402064e-04 1.205108377180313765e-03
-5.250000000001593392e-01 3.273716893750281114e-04 1.194999560855789086e-03
-5.150000000001595524e-01 3.312641103867705302e-04 1.185135603195652202e-03
-5.050000000001597655e-01 3.351022647086138520e-04 1.175576803901847009e-03
-4.950000000001599787e-01 3.388988922315430631e-04 1.166396686208237251e-03
-4.850000000001601919e-01 3.426578158229836137e-04 1.157659430821664052e-03
-4.750000000001604050e-01 3.463781766655979455e-04 1.149429230660547942e-03
-4.650000000001606182e-01 3.500512349785325490e-04 1.141762928994839114e-03
-4.550000000001608313e-01 3.536556504638088206e-04 1.134699174760557235e-03
-4.450000000001610445e-01 3.571596715621428776e-04 1.128232631960517183e-03
